,MASTER_AI_ID,FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,REGULATORY_PROGRAM,CLOSURE_TYPE,CONTROL_TYPE,IC_ID,INSTRUMENT_ID,DATE_IC_RECORDED,CONTROL_METHOD,AFFECTED_MEDIA,CONSTITUENTS_OF_CONCERN,RESTRICTION_COVERAGE,IC_VFC_ID,FULL_ADDRESS,ZIP_CODE
72,1351,11597,FLORA FOODMART,809 E Columbia St,FLORA,CARROLL,LUST,LUS No Further Action 4/29/2014,Environmental Restrictive Covenant,1205,,04/10/2014,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,69917650,"809 E Columbia St, FLORA",46913
73,1363,6961009,Former UTC Aircraft Hanger 43,11501 W Perimeter Rd,FORT WAYNE,ALLEN,VRP,VRP Certificate of Completion 1/27/1999,Deed Notice,645,990026928,04/14/1999,Residential Use Restriction,Subsurface Soil; Surface Soil,"SVOCs - Semi Volatile Organic Compounds, VOCs - Volatile Organic Compounds",Entire Property,66817616,"11501 W Perimeter Rd, FORT WAYNE",46741
74,1391,16107,Kirks Point,415 S Main ST,KIRKLIN,CLINTON,UST,LUS No Further Action 10/6/2015,Environmental Restrictive Covenant,1207,,10/29/2015,Ground Water Use Restriction,Ground Water,VOCs - Volatile Organic Compounds,Entire Property,80162199,"415 S Main ST, KIRKLIN",46039
75,1404,917,Adams Roofing Muncie,501 W 6TH ST,MUNCIE,DELAWARE,LUST,LUS No Further Action 2/20/2015,Environmental Restrictive Covenant,1211,,01/13/2015,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Restricted Excavation Area",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,70175842; 80021527,"501 W 6TH ST, MUNCIE",47303
76,1404,917,Adams Roofing Muncie,501 W 6TH ST,MUNCIE,DELAWARE,LUST,LUS No Further Action 2/20/2015,Environmental Restrictive Covenant,1211,,01/13/2015,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Restricted Excavation Area",Ground Water; Subsurface Soil,Petroleum,Entire Property; Portion of Property,70175842; 80021527,"501 W 6TH ST, MUNCIE",47303
79,1418,IND056034622,PROTECTIVE COATINGS INCORPORATED,1602 Birchwood Ave,FORT WAYNE,ALLEN,Hazardous Waste,HWF Other-Specify,Environmental Restrictive Covenant,12,021308151002000074; 2011049359,10/31/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Subsurface Soil,Metals,Entire Property; Portion of Property,64896564,"1602 Birchwood Ave, FORT WAYNE",46741
80,1418,IND056034622,PROTECTIVE COATINGS INCORPORATED,1602 Birchwood Ave,FORT WAYNE,ALLEN,Hazardous Waste,HWF Other-Specify,Environmental Restrictive Covenant,12,021308151002000074; 2011049359,10/31/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Subsurface Soil,Metals,Entire Property; Portion of Property,64896564,"1602 Birchwood Ave, FORT WAYNE",46741
81,1418,IND056034622,PROTECTIVE COATINGS INCORPORATED,1602 Birchwood Ave,FORT WAYNE,ALLEN,Hazardous Waste,HWF Other-Specify,Environmental Restrictive Covenant,14,2011049358,10/31/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Subsurface Soil,Metals,Entire Property; Portion of Property,,"1602 Birchwood Ave, FORT WAYNE",46741
82,1418,IND056034622,PROTECTIVE COATINGS INCORPORATED,1602 Birchwood Ave,FORT WAYNE,ALLEN,Hazardous Waste,HWF Other-Specify,Environmental Restrictive Covenant,14,2011049358,10/31/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Subsurface Soil,Metals,Entire Property; Portion of Property,,"1602 Birchwood Ave, FORT WAYNE",46741
83,1421,199304264,Ball State University,2000 University Ave,MUNCIE,DELAWARE,State Cleanup,SCS No Further Action 4/30/2015,Environmental Restrictive Covenant,1214,,03/06/2015,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum, TPH - Total Petroleum Hydrocarbons",Portion of Property,80016698,"2000 University Ave, MUNCIE",47303
84,1514,17528,North American Bulk Transport Inc,282 US HWY 31,SPEED,CLARK,LUST,LUS No Further Action 3/2/2015,Environmental Restrictive Covenant,1220,,10/08/2014,"Ground Water Use Restriction, Residential Use Restriction",,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum, VOCs - Volatile Organic Compounds",Portion of Property,80011237,"282 US HWY 31, SPEED",47111
85,1530,617,Speedway 5013,9621 N SR 3,MUNCIE,DELAWARE,LUST,LUS No Further Action 2/4/2008,Environmental Restrictive Covenant,1052,2007R21747,09/18/2007,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction, Restricted Excavation Area",Ground Water; Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum",Entire Property,24217284,"9621 N SR 3, MUNCIE",47303
86,1562,4080707,TM Morris Manufacturing Company Incorporated Logansport,830 SR 25 S,LOGANSPORT,CASS,Brownfields,BFF Site Status Letter 2/26/2009,Environmental Restrictive Covenant,944,200800003002; 200900001341,03/24/2009,"Agricultural or Food Crop, Residential Use Restriction",Ground Water; Subsurface Soil,"Metals, TPH - Total Petroleum Hydrocarbons",Entire Property,46139236,"830 SR 25 S, LOGANSPORT",46988
87,1587,6011001,Dow Chemical BioLab Former,10619 Zionsville Rd,ZIONSVILLE,BOONE,VRP,Cert of Completion,Environmental Restrictive Covenant,1221,,01/04/2021,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,Chlorinated Compounds,Entire Property,83155300,"10619 Zionsville Rd, ZIONSVILLE",46052
88,1587,6011001,Dow Chemical Biological Lab,10619 Zionsville Rd,ZIONSVILLE,BOONE,VRP,Cert of Completion,Environmental Restrictive Covenant,1221,,01/04/2021,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,Chlorinated Compounds,Entire Property,83155300,"10619 Zionsville Rd, ZIONSVILLE",46052
89,1773,4383,Hesens Food Mart,492 N INDIANA AVE,SELLERSBURG,CLARK,UST,NFA 4/24/15,Environmental Restrictive Covenant,1231,,04/08/2015,Ground Water Use Restriction,Ground Water; Subsurface Soil,Petroleum,Entire Property,70520361; 80024837,"492 N INDIANA AVE, SELLERSBURG",47111
90,1851,1007,Pilot Travel Center 478,6921 S SR 66,LEAVENWORTH,CRAWFORD,LUST,LUS No Further Action 11/18/2015,Environmental Restrictive Covenant,1232,,11/12/2015,Ground Water Use Restriction,Ground Water,VOCs - Volatile Organic Compounds,Entire Property,80171387,"6921 S SR 66, LEAVENWORTH",47116
91,1869,2251,Petro Stopping Center,14000 SR 28 W,GASTON,DELAWARE,LUST,LUS No Further Action 4/4/2014,Environmental Restrictive Covenant,1233,,11/25/2013,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,69389015,"14000 SR 28 W, GASTON",47303
92,1945,8507,Lebanon BP,1902 INDIANAPOLIS AVE,LEBANON,BOONE,LUST,LUS No Further Action 6/10/2013,Environmental Restrictive Covenant,1133,201300001541,02/05/2013,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,67800835,"1902 INDIANAPOLIS AVE, LEBANON",46052
93,1945,8507,Lebanon Citgo,1902 INDIANAPOLIS AVE,LEBANON,BOONE,LUST,LUS No Further Action 6/10/2013,Environmental Restrictive Covenant,1133,201300001541,02/05/2013,"Agricultural or Food Crop, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,67800835,"1902 INDIANAPOLIS AVE, LEBANON",46052
94,1977,7496,Odon Vault Company Inc,714 W ELNORA ST,ODON,DAVIESS,LUST,LUS No Further Action 3/8/2011,Environmental Restrictive Covenant,106,10-5291,11/17/2010,"Soil or Vegetative Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Subsurface Soil,"SVOCs - Semi Volatile Organic Compounds, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,59620213,"714 W ELNORA ST, ODON",47501
95,1985,10142,Dairyland Shell,802 N Main St,HUNTINGBURG,DUBOIS,LUST,LUS No Further Action 9/22/2010,Environmental Restrictive Covenant,1137,2010002346,05/24/2010,"Excavation Notice Required, Residential Use Restriction",Subsurface Soil,Petroleum,Entire Property; Portion of Property,55985576,"802 N Main St, HUNTINGBURG",47521
96,1985,10142,Dairyland Shell,802 N Main St,HUNTINGBURG,DUBOIS,LUST,LUS No Further Action 9/22/2010,Environmental Restrictive Covenant,1137,2010002346,05/24/2010,"Excavation Notice Required, Residential Use Restriction",Subsurface Soil,Petroleum,Entire Property; Portion of Property,55985576,"802 N Main St, HUNTINGBURG",47521
97,2003,200805205,Herdrich Petroleum,231 SOUTHEASTERN AVE,CONNERSVILLE,FAYETTE,State Cleanup,SCS Closure 6/15/2016,Environmental Restrictive Covenant,1237,,12/18/2013,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"Petroleum, SVOCs - Semi Volatile Organic Compounds",Entire Property,80325113; 80428906,"231 SOUTHEASTERN AVE, CONNERSVILLE",47331
98,2017,4130911,Indiana Wire Products Incorporated,915 N Ireland St,GREENSBURG,DECATUR,Brownfields,BFF Comfort Letter 7/29/2014,Environmental Restrictive Covenant,1239,,08/29/2014,"Maintain Building Slab,  Paved or Concrete Cap,  Soil or Vegetative Cap, Ground Water Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"Metals, SVOCs - Semi Volatile Organic Compounds",Entire Property; Portion of Property,70479467,"915 N Ireland St, GREENSBURG",47240
99,2047,2677,Blue & White Service Incorporated,I 65 & SR 267,WHITESTOWN,BOONE,LUST,UST No Further Action 9/23/2016,Environmental Restrictive Covenant,1240,,12/15/2015,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,80352526,"I 65 & SR 267, WHITESTOWN",46052
100,2086,2697,Bartos Service Incorporated,1201 E Creighton Ave,FORT WAYNE,ALLEN,LUST,LUS No Further Action 12/17/2013,Environmental Restrictive Covenant,1242,,11/05/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,69196525,"1201 E Creighton Ave, FORT WAYNE",46741
101,2104,2640,Petro 376,1035 W SR 42,BRAZIL,CLAY,LUST,LUS No Further Action 7/14/2011,Environmental Restrictive Covenant,593,201100000256,01/18/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,61243372,"1035 W SR 42, BRAZIL",47840
102,2106,1928,Firestone,27 S 3rd St,LOGANSPORT,CASS,LUST,LUS No Further Action 1/30/2009,Environmental Restrictive Covenant,963,200900000423,01/29/2009,"Paved or Concrete Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"SVOCs - Semi Volatile Organic Compounds, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,43187158,"27 S 3rd St, LOGANSPORT",46988
103,2111,2609,Balser Rentals Inc,3229 N Clinton St,FORT WAYNE,ALLEN,UST,NFA 9/28/16,Environmental Restrictive Covenant,1243,,09/28/2016,"Ground Water Use Restriction, Residential Use Restriction, Vapor Mitigation Contingency",Ground Water,VOCs - Volatile Organic Compounds,Entire Property,80369813,"3229 N Clinton St, FORT WAYNE",46741
104,2156,IC 200800182,1630 W Park Rd,1630 W Park Rd,GREENSBURG,DECATUR,Voluntary Remediation Program,Other-Specify,Environmental Restrictive Covenant,1372,200800182,01/15/2008,"Construction Restriction, Ground Water Use Restriction, Other Restriction (Specify), Residential Use Restriction",Ground Water,VOC - Volatile Organic Compounds,Entire Property; Portion of property,34872323,"1630 W Park Rd, GREENSBURG",47240
105,2157,6845,Hooks SuperRx Inc,1403 N Lincoln St,GREENSBURG,DECATUR,LUST,LUS No Further Action 10/23/2008,Environmental Restrictive Covenant,1073,200803697,09/19/2008,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,35261765,"1403 N Lincoln St, GREENSBURG",47240
106,2164,2274,Grider's Marathon,953 E Market St,JEFFERSONVILLE,CLARK,LUST,LUS No Further Action 1/28/2013,Environmental Restrictive Covenant,430,201215011; 201713227,07/30/2012,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,66788668,"953 E Market St, JEFFERSONVILLE",47111
107,2182,9160,U Haul Company,420 E 5th ST,CONNERSVILLE,FAYETTE,LUST,LUS No Further Action 2/21/2008,Environmental Restrictive Covenant,362,200800000075,01/09/2008,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,27848549,"420 E 5th ST, CONNERSVILLE",47331
108,2215,9095,Johnson Oil Bigfoot 24,2665 W Jonathan Moore Pike,COLUMBUS,BARTHOLOMEW,LUST,LUS No Further Action 9/30/2013,Environmental Restrictive Covenant,1249,,08/23/2013,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Surface Soil,VOCs - Volatile Organic Compounds,Entire Property,68811037,"2665 W Jonathan Moore Pike, COLUMBUS",47203
109,2241,7249,Rainbo Bakery,410 GLADSTONE AVE,COLUMBUS,BARTHOLOMEW,LUST,LUS No Further Action 7/18/2013,Environmental Restrictive Covenant,1252,,07/12/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,68997515; 68997523,"410 GLADSTONE AVE, COLUMBUS",47203
110,2266,9383,Fast Max Sunoco Food Mart 148,201 W Main ST,DELPHI,CARROLL,LUST,LUS No Further Action 4/18/2012,Environmental Restrictive Covenant,632,201100004073,12/02/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,64731632,"201 W Main ST, DELPHI",46913
111,2278,13998,Hills Marathon Former,1637 KIRBY AVE,MUNCIE,DELAWARE,LUST,LUS No Further Action 11/8/2013,Environmental Restrictive Covenant,1254,,09/10/2013,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property,68861243; 69168641,"1637 KIRBY AVE, MUNCIE",47303
112,2281,14062,Pilot Travel Center 446,15876 W Commerce Rd,DALEVILLE,DELAWARE,LUST,NO FURTHER ACTION,Environmental Restrictive Covenant,1255,,04/08/2019,"Agricultural or Food Crop, Excavation Notice Required, Residential Use Restriction",Subsurface Soil; Surface Soil,Petroleum,Entire Property,82760681,"15876 W Commerce Rd, DALEVILLE",47303
113,2281,14062,PILOT TRAVEL CENTERS LLC 446,15876 W Commerce Rd,DALEVILLE,DELAWARE,LUST,NO FURTHER ACTION,Environmental Restrictive Covenant,1255,,04/08/2019,"Agricultural or Food Crop, Excavation Notice Required, Residential Use Restriction",Subsurface Soil; Surface Soil,Petroleum,Entire Property,82760681,"15876 W Commerce Rd, DALEVILLE",47303
114,2282,4101104,Spring Street BP 20,1718 Spring St,JEFFERSONVILLE,CLARK,Brownfields,BFF No Further Action 3/31/2014,Environmental Restrictive Covenant,1256,,05/09/2014,Ground Water Use Restriction,Ground Water,VOCs - Volatile Organic Compounds,Entire Property,70039670,"1718 Spring St, JEFFERSONVILLE",47111
115,2294,16998,Ketchums Shell,106 S Michigan Ave,GREENSBURG,DECATUR,LUST,LUS No Further Action 12/17/2012,Environmental Restrictive Covenant,378,201203262,09/04/2012,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,66984767,"106 S Michigan Ave, GREENSBURG",47240
116,2305,4110701,Jerry Parker Marathon,209 Main St,MONROEVILLE,ALLEN,Brownfields,BFF No Further Action 9/27/2012,Environmental Restrictive Covenant,417,2012068660,12/03/2012,Ground Water Use Restriction,Ground Water,Petroleum,Entire Property,67256590,"209 Main St, MONROEVILLE",46741
117,2307,9656,Bassett & Talbert,220 W MAIN ST,DELPHI,CARROLL,LUST,LUS No Further Action 3/31/2014,Environmental Restrictive Covenant,1258,,02/25/2014,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,69748880,"220 W MAIN ST, DELPHI",46913
118,2314,10444,Johnson Oil Bigfoot 058,I 65 & SR 131,JEFFERSONVILLE,CLARK,LUST,9/11/2008,Environmental Restrictive Covenant,1066,200815251,09/11/2008,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property,34700196,"I 65 & SR 131, JEFFERSONVILLE",47111
119,2328,4848,KOCOLENE SERVICE STATION #65,100 W SR 131,CLARKSVILLE,CLARK,UST,NFA 4/19/16,Environmental Restrictive Covenant,1261,,03/31/2016,Ground Water Use Restriction,,,Entire Property,80287780,"100 W SR 131, CLARKSVILLE",47111
120,2333,10805,Keiths Service,SR 352 & SR 55,OXFORD,BENTON,LUST,LUS No Further Action 8/29/2011,Environmental Restrictive Covenant,484,201100000923,06/29/2011,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,62847469,"SR 352 & SR 55, OXFORD",47971
121,2364,10496,Linn Grove Hardware,5055 W CR 700 S,LINN GROVE,ADAMS,UST,LUS No Further Action 1/8/2007,Environmental Restrictive Covenant,282,2006005839,12/21/2006,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Subsurface Soil,TPH - Total Petroleum Hydrocarbons,Entire Property; Portion of Property,25808398,"5055 W CR 700 S, LINN GROVE",46711
122,2381,13454,Marathon Unit 3121,3908 E JACKSON ST,MUNCIE,DELAWARE,LUST,LUS No Further Action 11/29/2006,Environmental Restrictive Covenant,280,2006R21588,09/20/2006,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,24878275,"3908 E JACKSON ST, MUNCIE",47303
123,2382,13430,Marathon Former,1020 W Memorial Ave,MUNCIE,DELAWARE,LUST,LUS No Further Action 12/7/2005,Environmental Restrictive Covenant,551,2005R22678,10/26/2005,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,26341480,"1020 W Memorial Ave, MUNCIE",47303
